2020-06-09 13:27:02.609,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:02.790,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:02.879,-81,1,-85,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:03.071,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:03.150,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:03.358,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:03.448,-81,1,-85,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:03.654,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:03.730,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:03.935,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:03.999,-81,1,-85,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:04.225,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:04.286,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:04.509,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:04.574,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:04.790,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:04.857,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:05.085,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:05.147,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:05.368,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:05.426,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:05.654,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:05.709,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:05.940,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:05.991,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:27:06.228,-82,1,-86,dev,71:0C:21:C6:3F:EC,00FD61D7B34423A062B40C7F650BB089
2020-06-09 13:27:06.276,-82,1,-86,dev,69:4E:40:86:92:59,18770D404B943B53C8C555FE74015822
2020-06-09 13:31:32.313,-83,1,-87,dev,71:0C:21:C6:3F:EC,2E6667776957D70AFD63F7FF0C8E530C
